0.939888364104766,0.9011204277002348,0.9336547160677332,0.8896551724137931,0.8608198284080076,0.9204892966360856
0.958995276942894,0.9293476980131401,0.9500001456283463,0.9205077515346998,0.9096236890808143,0.9316554338668913
0.9544869042507514,0.859879708308414,0.9022539522510652,0.8463489762638159,0.8662833827893175,0.8273113708820404
0.9840596822670674,0.8775207535364944,0.9202292825087298,0.8718723037100949,0.8982222222222223,0.8470243084660519
0.9918688278231,0.8837983089673029,0.9157385999761201,0.8783621035728623,0.9279050042408821,0.8338414634146342
0.9957868183769858,0.9321615085627706,0.9678773531210063,0.9311705392371766,0.9242819843342036,0.9381625441696113
0.9910100901674539,0.8463708078784229,0.9047499350322219,0.842501175364363,0.8741463414634146,0.8130671506352087
0.9934521253756977,0.8904710277661286,0.9475034785545217,0.8888888888888888,0.8792792792792793,0.8987108655616943
0.988594890510949,0.7189519350219233,0.8777400404596337,0.7138047138047138,0.6708860759493671,0.762589928057554
0.9983093602404466,0.9429074142657885,0.9669644062545681,0.9423604757548033,0.9501845018450185,0.9346642468239564
0.9984167024474023,0.917501370993555,0.9458616086627535,0.9163120567375886,0.9416909620991254,0.8922651933701657
0.9975579647917561,0.8596321206172377,0.934857927956729,0.8589147286821706,0.8470948012232415,0.8710691823899371
0.996216187204809,0.6860624906897065,0.7913099781634472,0.6697892271662763,0.7857142857142857,0.5836734693877551
0.9987655646200085,0.9043995532264478,0.936532095212001,0.9029535864978903,0.9344978165938864,0.8734693877551021
0.9978531558608845,0.7735031145553422,0.8295714610357563,0.7560975609756098,0.8857142857142857,0.6595744680851063
0.9986582224130528,0.8424410818893429,0.8907204065779769,0.8376623376623377,0.9020979020979021,0.7818181818181819
0.9998389866895664,0.9815725523289476,0.9877031078983038,0.9814814814814815,0.9875776397515528,0.9754601226993865
0.9984435379991413,0.8100910343215252,0.8802336391966026,0.8066666666666666,0.8581560283687943,0.7610062893081762
0.9987924001717475,0.871414817018584,0.964731726487306,0.8672566371681416,0.8121546961325967,0.930379746835443
0.9996511378273937,0.9577034708528912,0.9610254875816719,0.9562289562289562,0.993006993006993,0.922077922077922
0.9992217689995706,0.8855771751963808,0.9442424949587425,0.8853754940711462,0.8818897637795275,0.8888888888888888
0.9995169600686991,0.9164663758668696,0.9753152862242793,0.9150943396226415,0.8818181818181818,0.9509803921568627
